Date,Open,High,Low,Close,Adj Close,Volume
2018-12-05,28.0,28.0,28.0,28.0,26.401485443115234,53536
2018-12-06,28.200000762939453,28.200000762939453,28.0,29.0,27.344396591186523,220128
2018-12-07,28.0,28.0,28.0,28.5,26.872941970825195,24956
2018-12-10,28.100000381469727,28.100000381469727,27.655000686645508,28.5,26.872941970825195,30466
2018-12-11,28.0,28.0,28.0,28.25,26.63721466064453,20000
2018-12-12,28.0,28.0,28.0,28.25,26.63721466064453,7142
2018-12-13,28.25,28.25,28.25,28.25,26.63721466064453,0
2018-12-14,28.25,28.25,28.25,28.25,26.63721466064453,0
2018-12-17,28.0,28.0,28.0,28.25,26.63721466064453,10000
2018-12-18,28.0,28.0,28.0,28.25,26.63721466064453,3571
2018-12-19,28.25,28.25,28.25,28.25,26.63721466064453,0
2018-12-20,28.25,28.25,28.25,28.25,26.63721466064453,0
2018-12-21,28.25,28.25,28.25,28.25,26.63721466064453,0
2018-12-24,28.25,28.25,28.25,28.25,26.63721466064453,0
2018-12-27,28.100000381469727,28.100000381469727,28.100000381469727,28.25,26.63721466064453,50000
2018-12-28,28.25,28.25,28.25,28.25,26.63721466064453,0
2018-12-31,28.0,28.0,28.0,28.25,26.63721466064453,3482
2019-01-02,28.0,28.0,28.0,28.25,26.63721466064453,100
2019-01-03,28.25,28.25,28.25,28.25,26.63721466064453,0
2019-01-04,28.0,28.25,28.0,28.25,26.63721466064453,50178
2019-01-07,28.049999237060547,28.049999237060547,28.049999237060547,28.25,26.63721466064453,64
2019-01-08,28.25,28.25,28.25,28.25,26.63721466064453,0
2019-01-09,28.049999237060547,28.25,28.049999237060547,28.25,26.63721466064453,19157
2019-01-10,28.049999237060547,28.049999237060547,28.049999237060547,28.25,26.63721466064453,142000
2019-01-11,28.200000762939453,28.25,28.25,28.25,26.63721466064453,40999
2019-01-14,28.25,28.25,28.25,28.25,26.63721466064453,0
2019-01-15,28.075000762939453,28.25,28.25,28.25,26.63721466064453,219569
2019-01-16,28.25,28.25,28.25,28.25,26.63721466064453,0
2019-01-17,28.350000381469727,28.350000381469727,28.0,28.25,26.63721466064453,198429
2019-01-18,28.149999618530273,28.149999618530273,28.149999618530273,28.25,26.63721466064453,5755
2019-01-21,28.25,28.25,28.25,28.25,26.63721466064453,0
2019-01-22,28.163000106811523,28.163000106811523,28.163000106811523,28.25,26.63721466064453,892
2019-01-23,28.25,28.25,28.25,28.25,26.63721466064453,0
2019-01-24,28.163000106811523,28.163000106811523,28.163000106811523,28.25,26.63721466064453,7142
2019-01-25,28.601999282836914,28.601999282836914,28.601999282836914,28.25,26.63721466064453,20000
2019-01-28,28.25,28.25,28.25,28.25,26.63721466064453,0
2019-01-29,28.0,28.049999237060547,28.0,28.25,26.63721466064453,120755
2019-01-30,28.399999618530273,28.399999618530273,28.399999618530273,28.25,26.63721466064453,1000
2019-01-31,28.25,28.25,28.25,28.25,26.77750015258789,0
2019-02-01,28.5,28.5,28.5,28.5,27.014469146728516,35000
2019-02-04,28.5,28.5,28.5,28.25,26.77750015258789,86000
2019-02-05,28.25,28.25,28.25,28.25,26.77750015258789,0
2019-02-06,28.110000610351562,28.399999618530273,28.0,28.25,26.77750015258789,65286
2019-02-07,28.0,28.0,28.0,28.25,26.77750015258789,56985
2019-02-08,28.25,28.25,28.25,28.25,26.77750015258789,0
2019-02-11,28.25,28.25,28.25,28.25,26.77750015258789,0
2019-02-12,28.375,28.375,28.0,28.25,26.77750015258789,15098
2019-02-13,28.200000762939453,28.25,28.200000762939453,28.25,26.77750015258789,30000
2019-02-14,28.0,28.0,28.0,28.25,26.77750015258789,42800
2019-02-15,28.0,28.0,28.0,28.25,26.77750015258789,20000
2019-02-18,28.0,28.040000915527344,28.0,28.25,26.77750015258789,165000
2019-02-19,28.25,28.25,28.25,28.25,26.77750015258789,0
2019-02-20,28.25,28.25,28.25,28.25,26.77750015258789,0
2019-02-21,28.25,28.25,28.25,28.25,26.77750015258789,0
2019-02-22,28.25,28.25,28.25,28.25,26.77750015258789,0
2019-02-25,28.25,28.25,28.25,28.25,26.77750015258789,0
2019-02-26,28.25,28.25,28.25,28.25,26.77750015258789,0
2019-02-27,28.25,28.25,28.25,28.25,26.77750015258789,0
2019-02-28,28.25,28.25,28.25,28.25,26.77750015258789,0
2019-03-01,28.25,28.25,28.25,28.25,26.77750015258789,0
